ID,Actual
24568,16914.551623726096
24569,26442.48982886836
24570,29181.240788950137
24572,22314.77206089662
24574,20494.553985292743
24579,25121.686105036584
24583,12968.172357060681
24586,58006.838483562366
24587,30472.256034380644
24590,24336.39563653368
24591,37794.980634740474
24594,13484.115529228737
24595,13966.693072751386
24602,10048.664278985229
24604,26478.61690492308
24607,12904.80345634835
24611,31326.37074027941
24615,14476.968319858192
24617,11360.18211068038
24619,18187.25487937782
24620,11560.463293575544
24621,24288.287459366325
24624,24234.41152139142
24625,11894.179113223
24633,9185.641118319041
24634,31207.07397622081
24640,17769.305875575476
24642,16885.58010792545
24643,24504.493443661893
24644,21184.516952259437
24650,11383.7071911888
24651,22391.783105619743
24654,9997.909007038083
24661,9389.455949806857
24668,11981.082857759842
24674,34037.841150626235
24675,25962.96918552491
24683,18445.16172325856
24689,12371.02121032629
24690,9006.80607418246
24694,29366.01343538898
24698,29770.121438776532
24700,15085.362041346147
24704,35791.455589262274
24708,16353.265803724134
24709,19940.030423766308
24711,19680.040572164085
24712,7652.827419978772
24717,14832.175005634905
24719,28410.10651911694
24722,27553.528132467865
24732,12289.315336490503
24733,10628.096409174415
24734,25962.96918552491
24739,17711.868492432626
24743,27597.709005315042
24746,21718.322922354517
24747,18041.900606578067
24749,48562.38319338394
24750,15311.116104921237
24752,9720.556652284511
24753,26903.06828300435
24755,22376.39688704138
24759,9137.52771697045
24760,27850.191274204946
24763,10434.827696633432
24767,32718.044967350488
24768,13096.336355038238
24769,24618.916089778766
24774,14388.622522047914
24775,14725.006493936893
24776,12228.542513928736
24778,21397.47797728986
24781,27590.495903330993
24782,21923.092508100573
24784,18904.528399932373
24786,18058.384974891425
24793,13619.44746003654
24794,21062.037684150353
24796,18614.801856030674
24801,31929.057309016076
24805,29294.41300007251
24808,24872.539688182922
24810,11553.2911660889
24817,32560.371978141724
24819,10829.521414546925
24820,21869.647047945244
24821,24182.035746889695
24825,9106.177120462324
24831,29840.241086062742
24838,24941.64388802318
24842,16700.922735485306
24850,40108.738159575245
24853,43603.405477534216
24857,14841.279219148777
24860,5513.428290572968
24862,17224.31819531067
24867,21794.26882808002
24877,24735.226016788583
24881,14287.836037392843
24884,16802.87078409252
24888,17106.990860692513
24890,11778.298123917642
24894,24492.794569302936
24901,27309.513999169718
24906,19798.894772805186
24908,31132.65359860896
24909,115614.56316579209
24910,19385.388961157878
24913,17892.853362773127
24914,16371.667701571458
24915,10696.391490654976
24924,9031.73095283502
24929,16616.435676954723
24930,11891.062151918635
24931,19803.115279696816
24934,10322.466176154352
24937,11160.175511184456
24942,12929.114604965185
24943,19601.23343609219
24956,13724.501581237033
24961,11355.956403338434
24964,11905.120251300508
24965,12213.364555616548
24966,18652.46738425264
24968,12334.836907165545
24973,19607.313533461795
24981,14524.750562026062
24982,12132.421755665024
24989,19527.624549559874
24995,20392.15229263291
25000,19181.147352866727
25006,9134.256864044004
25008,23770.951765114256
25024,23347.255626748178
25027,16877.703214538808
25031,19831.877030030486
25034,18862.593366264216
25037,16166.671589255635
25038,15290.955835386538
25039,14594.467308993502
25043,40130.21944408714
25047,16495.540085826404
25049,17602.912952505994
25051,11464.610256799655
25061,13477.005237914927
25064,25875.487035981707
25066,9104.073639218761
25067,24724.706907408752
25069,21965.69307081322
25070,24902.47191299079
25074,35921.80276546475
25077,11037.114993163601
25078,9294.960689975413
25083,16154.16906059027
25088,24936.58044638878
25090,18200.8042518042
25092,35866.3961292034
25098,16267.274949893957
25099,15195.090185788138
25100,23248.266898215454
25101,13558.698528359233
25110,11026.678064252115
25122,19561.948372711726
25124,31145.636057686508
25125,27884.701076326808
25127,24364.55778229077
25128,17722.22440750633
25140,16105.505508469816
25146,19954.057869514912
25147,13426.732544629453
25151,26089.67811772459
25152,18629.12235917575
25153,13443.974447314438
25154,26716.093646168752
25156,20789.899853473256
25157,30531.428220916703
25160,26786.347510937263
25162,12294.70430856936
25165,12672.406739084814
25166,11743.22237636893
25169,7982.783754600133
25170,20858.40267587441
25184,27682.59189946151
25187,27509.999045334393
25191,36518.18779128098
25193,16886.580763624
25198,6294.761159406997
25201,24696.460096684626
25202,12537.7774840661
25204,23850.39807390692
25205,18139.765633620646
25206,12708.50756132229
25207,32649.00695350251
25210,9797.545482353431
25219,17056.83115210379
25221,9601.59400880368
25224,9616.763375363018
25225,47270.700558372264
25230,12282.631556378166
25234,13465.574355001123
25236,9968.913232881137
25242,21207.81128601797
25244,11342.166459250744
25249,17242.077208206516
25250,19408.16126304243
25265,25705.503129674955
25267,22737.493100307467
25268,10685.547626867414
25269,20569.45665605615
25273,22118.027562371288
25280,15842.636782374246
25283,26169.615817444937
25284,30553.552294309826
25289,18798.950222383486
25291,29310.1793906139
25297,7349.820323215545
25308,13859.997323520449
25309,17620.023895237195
25311,20230.562763733
25314,20125.85960553138
25315,23728.889070254845
25316,11057.564630859619
25320,42714.077323329344
25323,31337.107577137445
25324,14739.963964811908
25327,27564.42354741556
25329,39127.69479080058
25331,22258.855492675095
25344,12688.339798451738
25346,16099.013506866775
25347,41394.523529103295
25352,27407.719034520924
25353,9742.47973372566
25354,33974.023666184345
25355,20198.464370526963
25356,10755.796056945497
25358,8834.238655121288
25361,17692.64286446009
25362,29708.127801426795
25370,16960.204130364225
25372,48428.1640746546
25374,8481.735615107606
25379,18514.707012736115
25380,20540.905105360744
25387,45118.365100594965
25392,15299.030918383422
25401,12661.343150981971
25402,23244.023173234993
25403,10212.869426754329
25404,44188.04058720636
25406,14645.212332454568
25408,14539.590470587815
25409,16497.508123360498
25414,17377.634251262585
25424,13667.607420839766
25425,25203.17790608252
25427,11990.34441220638
25428,23624.513829169937
25431,12314.939797603076
25434,32805.525755275405
25438,27327.529327394666
25448,13946.200728189664
25449,18168.563690715575
25451,12451.009161347623
25453,26601.28157949161
25457,14983.04114184542
25460,27627.753806966462
25465,23514.205601730857
25468,15354.392635076918
25469,11492.012945327117
25474,30505.89390140982
25476,30095.84043852508
25477,23478.058052100514
25478,37970.72985256555
25481,28920.45637433808
25482,19012.411043062184
25483,11845.801644404344
25484,25758.75735340538
25485,20345.04548416112
25497,7522.723761004825
25498,72140.22885857952
25500,15902.241857630699
25503,5035.90166778293
25504,8564.548089949601
25507,11943.375689472654
25514,24872.801243484675
25516,20974.316809036085
25522,20473.11492565719
25526,30505.827040784563
25527,12059.272070492321
25528,11888.487723300444
25530,15135.28630415388
25535,12661.257723141283
25541,19312.92944639546
25543,9302.344840129708
25550,21346.845595996434
25551,9786.526936296043
25554,17878.408104710026
25558,25930.933153821858
25559,12442.029182239934
25570,12213.364555616548
25571,11384.457563547843
25572,15873.107609055369
25574,15772.837859433734
25577,10152.71415126814
25578,29147.538980734484
25580,17949.6154898171
25582,23760.38568699086
25591,12696.490064078273
25592,29908.61253266051
25594,20297.13156090989
25597,9920.394693941025
25600,18238.017790848775
25603,14007.638351470321
25605,14679.873958503571
25606,36576.734832738905
25607,17013.58549032874
25609,29695.67262384086
25612,22743.606734294164
25613,9928.245924575596
25615,27452.791582003592
25617,11776.215223016887
25621,27370.932351015905
25622,44046.42865737571
25623,20948.893155741116
25627,19064.232160987296
25630,18333.46988775144
25634,26170.36569194215
25645,22895.04040934943
25646,16204.236680338845
25647,23185.890517857082
25649,8974.538308845586
25651,30346.587308991555
25658,34024.97064314411
25664,55103.91829831003
25666,19808.791128469464
25668,20112.542364187237
25672,12069.340240512496
25677,34637.50948079067
25678,32070.2076241603
25682,23021.896140437533
25684,17674.878583044378
25687,29660.726579823073
25694,32692.647850558275
25699,10934.907579924959
25700,29665.309454617327
25704,28722.266028758168
25705,8888.192919171832
25708,14574.693115864826
25709,31709.545126871282
25711,42142.25371404744
25715,37170.752745198624
25721,19419.586460482693
25726,19890.403629997443
25734,32280.01209949942
25737,28819.041090999595
25738,20205.965241763504
25739,10551.306194014389
25740,15086.164085854085
25743,19384.51555201103
25744,31212.480699076612
25745,19088.54759653407
25750,23689.26826782165
25752,24243.519411739762
25755,12766.371872805481
25756,17126.54921769035
25761,28290.534217132674
25763,18871.496398351792
25766,18308.22254122058
25767,15510.024435625995
25768,9036.476427033398
25770,18571.259007212742
25771,22615.533055966836
25773,30729.177514590527
25775,27702.958081819117
25776,9842.74117278956
25777,29777.3852627128
25780,19670.827968275433
25784,26073.721232169548
25786,30478.76815933983
25791,24718.237630189156
25795,18441.173090420612
25798,7308.702414141502
25801,19053.47718855164
25802,38374.432983403356
25805,31155.410559006956
25807,20223.470011576563
25809,19806.43129663382
25811,16504.331509812466
25816,5361.313483819236
25817,13774.357476021421
25820,26878.56986455269
25822,21734.012014045402
25825,16885.00400359286
25829,19493.588175521538
25831,14824.35677144572
25833,21074.41172884547
25838,9710.575189508563
25839,10336.606315975638
25841,13151.872138531318
25846,29432.715538495595
25853,35947.33070585587
25854,24664.85997014695
25861,52108.14992397216
25865,22118.911769813745
25866,32613.012371660276
25867,19182.550925083542
25868,31863.02549775615
25870,48418.025553950196
25871,21177.225675582227
25875,23064.8887987806
25876,10528.752563692931
25877,12559.142330837421
25878,19516.75356074872
25884,27895.99746172042
25887,22060.1650518457
25890,20077.01216065311
25892,11233.008318698337
25900,27476.695025121
25903,7105.721774873091
25908,15455.058334730373
25909,123998.25198539448
25910,17814.68565463869
25918,33640.533411608645
25919,26691.28999045192
25922,14850.20418763281
25923,25962.96918552491
25924,14673.233656916771
25926,13404.320772776879
25927,20403.1623546729
25928,17851.79074116916
25930,17134.673444238382
25932,25579.86075709483
25940,42636.113125909236
25943,23708.9229970731
25948,22044.545575045355
25956,13269.079978847209
25962,8440.175435759915
25967,15626.29790506842
25970,17158.984046271544
25976,21016.869282279647
25977,14265.23949866615
25981,18578.159724341116
25986,10261.47591944587
25990,35298.49154209083
25999,21763.59666579422
26000,24387.029636731448
26005,40522.298905210824
26007,33172.6572139929
26008,25572.82202208126
26009,28572.40033529951
26014,19188.90899783553
26015,25962.96918552491
26017,25777.118691830914
26018,12516.320356088498
26021,23145.05424731484
26022,50308.77620070728
26027,21072.79993965011
26028,24033.913886734368
26030,19586.977502886086
26034,13947.29507000573
26036,16214.305797437046
26044,11632.618969280587
26047,25979.126291041
26049,19336.190073556012
26055,22270.652179231296
26058,6544.188074349197
26059,9881.548602317462
26060,39143.45272456792
26063,27030.8667298141
26068,7683.414750845423
26069,13687.470242479903
26073,22416.942375853556
26077,25923.75534885328
26078,21283.32401916344
26080,19462.921700557927
26082,10630.445985831386
26083,8240.984629367415
26085,26289.050275513837
26093,11059.827446759375
26094,14153.354797454687
26097,47231.2293629891
26098,14040.545165107813
26100,15855.917272980836
26102,32077.597622767527
26103,21842.375706408773
26107,20264.903454040457
26113,35494.64442580353
26116,18460.510703200827
26118,22429.732846847004
26120,33920.493522618475
26124,43480.187726160395
26125,6166.844194441303
26126,16577.779733793614
26128,10401.489673430333
26130,12123.709646954692
26131,13931.741401883264
26135,14250.184297746287
26136,20828.0769057947
26149,22246.62249926918
26151,18616.16570055594
26152,12920.223371429944
26154,22927.506578769742
26156,23430.73511387053
26168,21857.07327472894
26169,15993.810111022281
26173,10421.644088900517
26174,21715.02057094217
26176,24639.555095275922
26180,19783.16525033419
26181,14585.195110348403
26185,27596.58482612366
26186,22441.848986236975
26187,22190.78348789382
26188,11712.626505367276
26189,11423.105232880065
26212,20686.941824945043
26216,28063.881427593733
26218,13935.895661461358
26219,7404.896032761727
26221,9014.38736689284
26226,13273.052701109831
26230,20370.500330343355
26234,11096.528439330279
26237,19413.112934015335
26242,18354.599923110272
26245,11253.035267629919
26248,33120.02429963394
26251,15427.13796228098
26252,28152.374138110696
26253,16132.713930863876
26257,20592.18064016765
26259,10776.88962912637
26260,40615.581952994886
26261,30027.318269264204
26267,10255.012386590352
26268,20866.452654817705
26269,24020.613202253815
26272,36020.23354308466
26277,25611.192909326568
26281,40060.49081373752
26282,37395.898125816406
26286,22690.517836447354
26289,19178.64118996798
26295,24970.691509559438
26299,31509.52874364429
26310,9048.528304526797
26311,15683.689483194714
26312,50541.23373619119
26322,36490.38958219543
26325,24645.192688551964
26326,13754.532633422376
26329,33007.26136596951
26331,27063.41832546039
26334,30088.850088650568
26337,16965.821301369466
26339,17603.511457157434
26340,12233.752979424313
26341,19029.986681222643
26345,9001.901139161688
26346,25631.62768835492
26353,18428.467143941325
26356,16461.748296579102
26358,14284.27503188131
26364,47270.803765834666
26366,28023.875259961886
26369,51075.74405671222
26370,17885.828455511542
26376,11487.637699956742
26380,17104.340826542193
26386,13883.54982929265
26387,11631.75797842531
26388,21583.452635645008
26389,5669.933379068969
26393,24478.55539350459
26395,19731.227260105443
26396,30543.034769529986
26400,15572.72602208643
26401,12355.924870879951
26406,38229.03599661932
26407,39191.0484134539
26415,18360.881055888443
26418,18291.411429629738
26419,7195.58160256314
26420,19063.6643231738
26421,36734.215649298494
26422,19731.919532569013
26423,24790.15629055386
26425,24174.063879175672
26429,16971.899047099956
26430,26435.185714803327
26431,24319.20669379813
26432,10642.368436105395
26437,23180.74390077052
26442,7892.934046063054
26443,12476.96647091068
26449,30788.11572745518
26452,25707.54831044294
26456,12935.728645439303
26476,14773.274197284472
26479,8614.987291163006
26480,19582.442289892468
26481,18722.421715186232
26483,21764.45936878821
26490,16436.75408354439
26492,18312.262459886457
26493,21709.801548830543
26495,25414.919345258346
26497,20443.383652421973
26498,4652.615275155664
26500,29938.420894331877
26501,16895.22700184591
26504,24321.480038279195
26512,19925.73397263502
26514,12604.621178145888
26518,15877.528087396175
26519,15624.993576326358
26522,24099.202613662397
26523,37485.18917971417
26529,21404.473340884586
26530,19193.7041224403
26534,17739.281648466756
26536,20672.889583441043
26542,12276.724692274833
26543,30285.156204718143
26546,20214.84629052315
26548,19636.221863239614
26550,16644.215112280523
26555,25742.1876293338
26558,47489.97057825289
26559,27424.376183574837
26560,10768.603959145676
26562,18013.578701596896
26566,34072.957859115435
26567,19020.211357481847
26568,44580.83706598997
26569,17074.30462009514
26571,21985.04022775112
26574,18916.494484802224
26577,34139.24447836098
26582,9173.74049821204
26583,24766.978859389772
26584,28401.2489476846
26585,25515.47383475017
26589,11627.800546147788
26591,20016.33678186108
26594,24500.54117188933
26598,30287.575040205815
26601,33577.290388619185
26603,31594.146877073108
26604,9425.729566564663
26607,19816.391599719915
26608,10646.68410991413
26615,53577.440359682776
26620,17549.150040709184
26622,6539.899641591105
26629,13419.596680896597
26633,17708.53428500636
26638,32013.97926131675
26640,12621.406944833767
26641,13421.785689671397
26642,9428.821700449907
26646,15341.932521429739
26647,31704.990753319427
26649,21381.505856381296
26650,11511.016722708742
26658,21930.58219993708
26659,13599.362505043602
26663,26809.92808985599
26665,29220.049771301492
26666,22035.232711979654
26668,33165.924040412225
26672,15412.658306679918
26677,31962.732060990733
26680,20070.241241561904
26681,12285.346891251971
26684,20464.61376510753
26687,6013.083076445284
26689,15445.73094241025
26707,18127.490696108176
26708,21826.189229170344
26711,18703.70814544169
26718,16215.059849808775
26720,15105.233810190186
26730,12570.876182745247
26731,22469.857571556873
26734,27336.2856829444
26735,19432.72698524996
26737,13382.803516359467
26738,17127.88019505122
26739,15628.635122908294
26740,28820.83326571456
26744,69265.78301860468
26745,13482.616055784794
26748,18495.669552752457
26749,15209.341397952505
26750,11315.839287085853
26752,19422.677902954892
26753,7306.761631245949
26755,30499.541120757585
26756,29370.887445843033
26757,23135.303366524226
26760,51355.76818079536
26763,30580.46997650609
26764,49533.91070730555
26765,15080.677942201606
26770,22907.610212212592
26771,15678.213736196094
26772,15900.410922636214
26781,43958.91297483656
26783,19517.764742060714
26787,7130.585951340814
26789,17807.095694633976
26790,30060.328338804546
26793,16148.379517718353
26795,10386.32173309872
26800,16525.47219760649
26801,11653.800208489462
26802,19592.222700233087
26803,11922.142015270254
26804,28040.1432358121
26805,12527.073780678025
26809,11338.770343850794
26811,15187.722779910353
26816,24374.128301527835
26818,14035.647998104316
26820,9240.030070211487
26828,6148.342959714939
26831,19629.687158107718
26834,21060.835811542038
26836,9522.992601204
26848,18512.87886667148
26850,25716.156520416713
26851,28559.07294521079
26856,15508.884414977902
26859,16558.96045467556
26864,29857.500271793037
26867,17392.52923909976
26868,24663.349453063416
26872,33937.142915139106
26873,18766.960725524143
26877,32025.63118610756
26878,6672.286422556667
26882,18728.377509563717
26886,18396.549726053876
26892,27309.176198925248
26893,33870.01800864818
26897,14380.726348848191
26898,10421.406662510435
26904,12427.904206560188
26906,14365.66134712936
26910,53291.981963066915
26916,20009.107840724275
26917,22834.867487944975
26920,29296.09144922284
26923,20361.919641955963
26926,21647.453292558268
26931,16724.76458454154
26932,15200.487126278846
26933,12625.648843541185
26934,14664.214152878501
26936,17587.983042678858
26937,25714.674552133725
26939,15971.01389033292
26941,8204.920340513125
26943,25372.202012760707
26951,17314.95194299441
26952,10080.612869088438
26953,10311.286275355626
26956,31637.97155079724
26958,9098.025395219653
26959,87332.39370857833
26962,16078.045531811385
26963,19198.899100092392
26964,22930.78235648911
26967,14921.158008110144
26969,15109.320936262411
26970,29560.082230359654
26971,20706.666901270717
26973,19367.612016413448
26975,28513.002912924425
26979,19118.9975234723
26983,22576.346583454306
26985,9132.93687791159
26990,24780.34474763021
26991,5669.933379068969
26993,21047.158355456762
26999,41311.6912419194
27011,8004.161083979315
27012,27655.323449623098
27014,8303.624516972308
27015,30091.50382513818
27019,7491.544989078866
27026,34638.095836985696
27030,15940.862515630377
27039,22150.21564204595
27040,9088.467389939553
27041,14396.529096098404
27043,18823.46963518577
27048,22261.969459093343
27055,15468.54764430886
27056,21407.02470365304
27057,21176.511602758037
27060,16189.664995421159
27062,18766.306493157885
27064,23249.16475655748
27067,12037.296925489944
27072,10896.415476253384
27074,20166.52903937603
27075,9879.49978229837
27081,15124.65444200702
27082,20647.201297979154
27084,11969.022288308284
27087,6648.527593216497
27090,13713.796300743374
27097,14953.30604655777
27108,27261.26840474466
27110,7904.043217816683
27114,12695.33720063671
27115,10944.202984161435
27122,27484.70067438629
27126,10436.375240804686
27127,37183.65518465
27132,6306.452195133791
27133,21818.18016022033
27134,10260.42272590706
27137,27624.70507142681
27138,31607.44831803503
27143,12323.920090747555
27145,15725.330771871288
27148,23639.20581538148
27149,25590.624732786957
27150,19912.681445586248
27154,8498.870160471242
27156,21554.7885448541
27157,19470.91322263444
27158,18938.778596677806
27167,27512.93180393791
27168,24479.04748239611
27169,20436.37938396759
27173,28281.286112426125
27174,12459.926866327529
27187,22040.727821618515
27190,29333.920313685605
27193,7661.854388462874
27194,48744.50466992026
27197,26401.29271847756
27198,10378.146986947399
27199,14031.828181270095
27203,23183.124896753903
27206,17047.60833651002
27211,22731.33806534461
27213,30392.59335944034
27215,30105.97456561095
27219,48928.8998388021
27220,14134.33753918565
27222,18950.249811577392
27223,13723.695193766052
27224,11623.904084331338
27225,16747.05295518794
27229,27700.029842751308
27234,12315.111425224328
27236,50516.32089703525
27239,25985.00536375124
27245,17834.829961013802
27248,16863.213851852797
27250,12958.002070865152
27252,16284.486146862826
27257,24009.48193953801
27258,8960.026637120936
27262,13299.377531329357
27266,21403.879866814783
27267,8922.48071852624
27269,16375.540135011513
27271,13127.905853764127
27272,11040.690883003528
27276,9618.434791924796
27281,14942.518187715403
27284,14655.659113537124
27285,18410.705298542238
27291,22163.841611512267
27295,48142.39411421678
27296,19277.83109508176
27302,4770.615816516136
27306,33675.32824772774
27310,9962.445178047843
27312,26251.740165039897
27314,13898.741747641356
27315,23902.114056531427
27317,15910.930181599117
27320,16556.18214668343
27321,25491.432162614474
27322,13827.836997886718
27325,9089.362673281523
27326,20471.718709137036
27329,26545.272930940235
27330,26819.673615257965
27332,31157.94292282258
27335,26283.775075459573
27339,16202.387099596417
27343,12322.689431620518
27344,17606.940009211135
27349,18350.761788206848
27353,19637.909604668697
27356,14306.99857723783
27357,16901.68376613467
27358,38473.63348189148
27359,9181.241312358405
27360,6446.4213108024705
27361,13852.854999884448
27373,18004.83480108892
27376,13501.505173512105
27379,18528.34769276012
27381,22193.899574462175
27382,23104.30702865231
27383,22151.695078149492
27384,48588.148574070736
27387,22316.854361048936
27388,11169.70079855825
27393,30526.194233600087
27394,9288.285518056822
27395,11454.125545831765
27397,29779.29131046938
27401,30374.943737837028
27403,18778.388284899913
27405,15072.967564480892
27409,22088.288759543575
27413,49862.29438085137
27414,23499.70418328196
27416,24173.75145285108
27417,49334.27257558453
27428,20622.741518494076
27429,12212.196164312325
27431,21851.00636655652
27435,9833.768720667911
27439,8900.967783065616
27450,41383.283541125245
27451,18197.786927896203
27453,19104.668138220797
27457,11308.416321893887
27458,19446.714481363335
27461,28405.527396435504
27463,11938.564591889268
27466,7712.93898990039
27469,25378.31656002423
27477,27694.337632874332
27478,19923.235636490746
27479,12109.269482826065
27482,8932.074387677161
27485,28573.01045774227
27486,20547.592332706736
27489,24806.245575488378
27492,20263.306719053857
27494,13782.279041684971
27498,13581.433951348048
27499,10509.963417083838
27501,20211.760830361312
27503,27714.407672819583
27510,12802.786304092515
27511,11019.15704319188
27518,20091.718707704975
27521,19464.203486862683
27534,8335.82799817493
27535,19576.612779459272
27536,20599.53449981402
27540,27213.23063794541
27542,29128.094341022243
27543,22788.73368208975
27545,27865.26436707815
27547,18948.45137108709
27552,14100.385765966044
27564,25440.780897132187
27567,26078.62100163948
27570,27494.290975724864
27572,42779.91012288713
27573,9590.407030406954
27575,16736.12812624352
27579,40098.14954157583
27583,48099.12242893028
27584,23178.586264043377
27589,17843.107008212126
27590,40259.75518614211
27594,16141.158859825724
27598,23642.66118278616
27602,20056.9570145963
27603,12587.100381790795
27608,17230.575489358176
27610,20252.68413290724
27611,21710.455211664215
27612,22490.609329755236
27613,26862.76792026937
27616,15724.350303082272
27617,21752.8004275274
27626,29613.631003236194
27630,27125.330515592686
27631,9454.082818317553
27634,17347.974010413396
27647,19598.727021109804
27650,19525.839267921434
27651,22046.102200138783
27655,10805.683124764606
27657,19808.600569308448
27659,31777.47921119028
27663,12753.277669173542
27670,15253.576042542803
27678,10847.46073506639
27681,30020.156116042304
27684,31620.53536763777
27687,21652.574383626386
27689,13932.453165642033
27692,32902.37001174764
27693,7553.557735962402
27696,31758.305734153822
27698,20944.3500727814
27700,32256.571597725466
27701,13370.145130169676
27708,47135.47281513929
27709,23795.853983284233
27711,30919.51766194257
27715,8247.638726368912
27716,22427.710509219098
27719,18480.77920524893
27721,23033.255741462002
27726,12327.084885201128
27728,34189.818786148106
27729,46867.82881405827
27737,13807.720047533323
27738,31307.74353821372
27741,6712.778675547879
27748,26793.6811089684
27749,20366.890720855692
27753,10427.607840448785
27757,20319.070118883676
27762,16065.044352367642
27764,9766.134936642507
27775,9418.783031389783
27777,20974.116480012934
27780,20925.294856141587
27786,17545.77960229055
27787,32006.88885884811
27789,28014.899511007923
27792,29718.221873018287
27796,25343.598947571703
27798,37188.51525054291
27802,16736.206592797822
27803,29182.917061752152
27808,27789.95450740018
27810,14952.522742103827
27811,25677.925732064163
27813,51544.00349109511
27816,21364.41051402387
27818,17418.161039648865
27819,21726.827716696218
27821,27271.195722604036
27823,20297.889816580355
27824,6849.280900942496
27825,8371.441888495056
27827,11612.206548012418
27828,18952.882249690672
27829,19229.876200165363
27832,7769.543571433283
27845,19140.87497318105
27846,20938.481649674704
27848,16256.949987207285
27849,22141.376009518055
27865,25304.390388085518
27868,15189.398015187839
27872,22211.06630223636
27875,37515.8484328545
27881,27394.59440925389
27883,19431.056339235434
27884,22363.366081302924
27886,15260.138978758405
27887,15462.519935580252
27892,26443.074825277206
27893,10473.602890491526
27895,27887.515771908875
27897,26288.284466148143
27898,20487.72727568492
27900,22083.29736201001
27903,20913.066784954437
27904,20637.241245609617
27905,7782.283744628487
27910,18597.969837267454
27911,14767.802973492195
27918,12116.52159453044
27919,22032.154489505912
27923,33122.42450028915
27925,18412.60003032258
27928,28002.95173410757
27929,19542.380468452924
27932,27441.19072967555
27936,19710.873792205606
27941,14002.656330929862
27950,30341.140187414312
27954,21818.380954738026
27957,10422.230591112382
27959,15332.513708676339
27966,28222.038406004922
27969,14065.694088653068
27973,32250.44803102938
27975,31951.11052735656
27980,24502.250012032073
27981,28496.83605568017
27982,27991.63814320936
27984,23215.075303497822
27988,16466.853847340743
27989,12149.541289142075
27991,31735.66143222915
27992,46844.587517976484
27993,5205.526933577935
27998,5044.182573472444
28001,16380.091144672564
28003,20742.844309800552
28006,20599.131654646524
28007,21555.382979303824
28009,16499.800889652135
28012,14820.754664253396
28019,29227.51636363602
28022,14954.993567857191
28028,39143.53922286298
28032,20505.916184670437
28038,14780.003569350074
28040,6517.428814508423
28043,13351.27910506399
28044,20843.080962800665
28049,13425.116912996837
28051,11023.33031179107
28053,8172.000787241802
28055,15810.986046339634
28057,27065.456603172785
28058,16845.159869655105
28066,16431.723286559514
28073,14895.291391324216
28074,28563.777738669734
28075,19566.119121574386
28076,24877.735433508795
28077,28401.218003376493
28078,17067.116159692232
28079,23714.91075650074
28080,19463.181154308077
28081,20370.45427702053
28084,12094.332883138266
28085,26000.82433809049
28088,28024.157751414903
28089,22028.092833377155
28091,13777.154773097678
28093,14866.607165901729
28097,20929.55399491878
28099,23703.98971878225
28101,7999.5748126158305
28102,25363.977800516084
28107,20795.473967753394
28111,30062.99670299873
28112,30069.64652512936
28115,24315.002253515573
28117,20043.869524278663
28124,13995.078350029815
28128,36165.25138760157
28130,18576.582710557406
28137,49862.29438085137
28138,20532.765813149897
28140,27740.35910402431
28142,17653.47643507927
28143,11994.009463393806
28144,13266.886558587712
28145,28022.89353920702
28148,27861.801825718358
28149,13445.04897706681
28150,27658.65160801808
28152,15038.805259941233
28155,23068.31848650086
28158,15538.385063065176
28160,14320.598379372033
28161,26505.50977170661
28163,21638.807354458575
28164,10631.612666279483
28165,29113.970271047794
28167,30057.27787868309
28169,20363.20387134079
28171,21837.42286233108
28174,41976.541187821334
28184,19829.48390929248
28189,18961.716193526852
28190,25962.96918552491
28191,15838.559318919688
28194,38920.94035573245
28195,15233.32487154605
28197,13274.965266493355
28204,23771.146773101693
28206,23208.20086075292
28211,30203.708592099425
28212,11063.63516526841
28215,12419.324335280202
28217,20206.885226536375
28220,25196.614464457576
28225,25438.802238682034
28227,49724.424100804936
28232,9251.564471775315
28234,26056.10055462816
28236,31641.77899453978
28244,17515.448960818187
28248,17569.1154428135
28249,16502.3904067204
28251,20774.849619027376
28254,11663.341495090173
28256,19769.84373228952
28257,10446.591604537267
28258,13719.301761012835
28259,24606.731377223114
28265,21666.484349738745
28267,50367.8488072004
28269,22380.68409937947
28271,14561.184370797495
28274,18199.806358336296
28277,7335.677492003617
28279,46347.2281725448
28281,17087.27204124704
28282,31463.732263231774
28283,13907.70655624062
28285,11188.876183374767
28288,32815.15569147979
28293,14911.906764569674
28297,16726.454415558528
28300,29445.991550646817
28301,43074.87605860114
28306,23188.937039178618
28307,24725.353663619437
28308,14468.672355631214
28309,15987.66802080807
28311,42678.876198964696
28312,14238.310949581837
28317,21081.87791628827
28318,19907.317773271607
28323,26454.34213728957
28324,31027.86919710927
28326,27556.242906450865
28335,24582.87295350704
28337,9829.324101034335
28339,13094.671410461771
28341,17241.59894155918
28344,25639.961611650004
28346,12278.589883809269
28349,16991.85848776594
28350,36743.612307094016
28354,18541.616705253007
28355,14434.203884968132
28364,28546.830471115765
28375,29090.823481388066
28381,16074.347968379516
28394,38747.41885049297
28395,19353.68784078495
28400,35146.46883631533
28401,13665.058359806284
28407,7997.575918138338
28410,19635.621688991356
28411,12853.663734181022
28413,17404.714940277066
28416,21845.072144939502
28417,15716.316113498851
28418,18077.660195562104
28424,15776.415315097745
28431,19672.281142438223
28434,26547.689052890884
28436,24088.701880712895
28438,31059.11496702533
28443,32786.92165050915
28446,22544.77871826431
28450,21734.648933359058
28452,30347.571665943327
28454,16312.540999026958
